,Address,Trans,Final bal,Received,Sent,ins,outs
9066,3KNYsLUqXY2JG29aa4rGNdJcGGuvxGWdxX,2,0.0,179.99969256,179.99969256,1,1
9067,14qP33rCZSYiKADTuTqnswdeZ4xpK2VcZh,2,0.0,119.999897,119.999897,1,1
9068,3A6ajEeiSaL2UvWSPhKkeyqcTutqdCN42E,2,0.0,92.36512577,92.36512577,1,1
9069,3DGgmo11TnPpnMzNQ9iRhZM62Kh3LXWGur,2,0.0,142.70145241,142.70145241,1,1
9070,368CXPkPbEpePE2xtZUjK6FhH2fqUVLXqK,2,0.0,194.05827706,194.05827706,1,1
9071,3NCkKL76qEaEr7sgxXo8Xebmam6rq6xu2R,2,0.0,98.95452445,98.95452445,1,1
9072,3QKcvFUZyNkfXfw874kYheziWc51iUpKSo,2,0.0,381.17740119,381.17740119,1,1
9073,1JX7c2jhKXrWUE2oyzv6dqrbb5ebzgF5o7,236,0.0,4453.52745089,4453.52745089,31,19
9074,33SvChqfrmGACdVNAdXuWvhPLLJLGfqY4f,2,0.0,181.27297947,181.27297947,1,1
9075,36ZCr8LWKCKutkPd6d5EMsAPnTgeE6nrk7,2,0.0,214.20978559,214.20978559,1,1
9076,146BvFFD1RA4WZbJ5eQd33Z5p9NSbbRG6w,2,0.0,198.7999322,198.7999322,1,1
9077,1AAKKKMbKHp9Qp94kAEWaf8vaQg8W5X1aX,2,0.0,100.0,100.0,1,1
9078,3BMEXmzhx5wLw9y3EUo31yJhTrdzeaoUVG,87,464.19959505,7410.70362184,6946.50402679,31,19
9079,3JsFbTxayakZGG1j6qhAAxSaM5r6NFyc2v,228,0.0,8024.46610595,8024.46610595,23,27
9080,15s5qvJKbM7Z6d3MnvUaEbwxfCo23vtPhB,2,0.0,95.18899867,95.18899867,1,1
9081,3ENyRoZaX6PRSsHGUN2hj7T52YBS8FHKsN,2,0.0,130.30944565,130.30944565,1,1
9082,3JEM87mT1MLaEkptJd7XgR7uETpp9SBpYW,2,0.0,216.72245747,216.72245747,1,1
9083,38g1RBGZgozHMUJfBKFPVNJAeyCDs2UaUa,2,0.0,151.25226342,151.25226342,1,1
9084,3GPd7Da3NKEmWf5wRRbcq2UbULXPYa9829,2,0.0,223.28630925,223.28630925,1,1
9085,36ALQQC4qDdh3d63icBXqbKqRoXKiycVvJ,2,0.0,97.01164156,97.01164156,1,1
9086,3PNEX7CLYRdu7FriysJfXV1b4MiZUr5ApZ,2,0.0,198.98456109,198.98456109,1,1
9087,1MYVcPwcJJEXMihEa9Cnx1eBAmps9ycaiJ,200,0.0,8022.18832019,8022.18832019,24,26
9088,3MrAwwJD1hR7R3PVHaHk3VKeKh9U13x73M,2,0.0,197.57894938,197.57894938,1,1
9089,1ADTTPD29uPmfy3KPRNYijszVCg8BePLcJ,3,0.009,100.0,99.991,2,1
9090,186QsvwvV4BCq7XXgrcZg1kSp6qoTWtdu5,2,0.0,3.0,3.0,1,1
9091,14VtLeqxAw2Dj7aX4XErYLZuLHzPQdXLPZ,2,0.0,80.35986447,80.35986447,1,1
9092,3GZNCmVpUxUAvAvoYNtXBWDWPkxdhrsaK8,6,0.0,101.0145,101.0145,5,1
9093,3FHuFyijTBYsMmLJqorXyvRKZi713EjAfm,2,0.0,214.54649333,214.54649333,1,1
9094,3E5Aoncv1yKtQa7JGQvsCW5Zo3aDFBPNmV,52,45.9886,289.08069944,243.09209944,48,2
9095,3E3dzKcCt65mre639UWXX5NBJ5H3jEt4XC,2,0.0,195.01506905,195.01506905,1,1
9096,18svShegucxT77mjKsJxcz2Bz1bZe1pAUz,2,0.0,158.22261354,158.22261354,1,1
9097,3LxNJcoSyQS3vuuXVG1j3YRxUNvHqsaLCF,2,0.0,135.65304745,135.65304745,1,1
9098,34ZF5UEZ6K5Kj4qBtYBuJPEzcv9ckRhnuP,2,0.0,646.82469712,646.82469712,1,1
9099,3K4GQr9A2AfrXsfdobiFC4vwH9769QPkf7,2,0.0,109.44404427,109.44404427,1,1
9100,1BzZ8JpKyDzKJ22AeeVJKBL4qP1ySooPim,2,0.0,364.35844288,364.35844288,1,1
9101,3DLAwU9Kc4JS6YV51iCVdsZe18GVpFZyWy,152,8.88e-06,5617.32431578,5617.3243069,26,24
9102,37rvSLWLEdNnu2ACJF9EMvAvJWDDxbfx3y,2,0.0,45.1924433,45.1924433,1,1
9103,3GY2jN87Tj2B5wdFCyCvCQPW7hSsJb2vfA,2,0.0,399.83557916,399.83557916,1,1
9104,3MC7s1quWLEBwjzTEVxi68CNTNwEvETrFH,2,0.0,262.20354311,262.20354311,1,1
9105,3QRQmHefr59qf9qjxSyGRbpMMu5eCgoQpL,2,0.0,299.52931066,299.52931066,1,1
9106,36kyJtTdSpbbwRRABXSaVuhPF49o41dTvP,2,0.0,103.27686773,103.27686773,1,1
9107,3GLqnVmSDTxvk5cAFQ3fB6Npc4Br9s1YbU,2,0.0,322.09354043,322.09354043,1,1
9108,3K9x2qZv2UfJC36rhTM4inV4RdkX5EitWw,1,300.98195278,300.98195278,0.0,1,0
9109,37bFxGbKmEKmPKkXNmcj8QNvvQhG3qbaR8,2,0.0,299.26100192,299.26100192,1,1
9110,3KauJzcpPTTpwzzsSuc1dv8N2Vpi9GCMqo,2,0.0,88.36865051,88.36865051,1,1
9111,34dDK4hZDhbMfMMgr6XMkmBS2PE3KmQ9Ef,2,0.0,404.58383767,404.58383767,1,1
9112,1GBZ8NATn8mCKsHhjEQLwEmWr51fgtMB2E,2,0.0,575.12893554,575.12893554,1,1
9113,1CsP3deh2NPxXvh16Pu6pGhJEQoTC4wpA,2,0.0,177.53054598,177.53054598,1,1
9114,3EW83tBbsqyz2c6UX2WtRRFMTK5yGmDzeE,2,0.0,491.18780512,491.18780512,1,1
9115,134ooU6EQmCFFzEPN7yga3S1XikcBtynco,40,8000.0,8000.0,0.0,40,0
9116,1KT7gxbtaBUBnSakgpAwqiHQXnfAp9E7Jc,2,0.0,494.26892981,494.26892981,1,1
9117,3Hig1v8aoBMy2v6U8jUU9sz9QugBrLzBka,2,0.0,39.06552182,39.06552182,1,1
9118,3QBjkHQNgE2sDHgbuFL2gY9ucBrtMZWCmc,2,0.0,123.80980541,123.80980541,1,1
9119,32RQLBAMSndugVSjA9kyeV4AjzfXXJQ2gp,9051,74.843,294990.68094659,294915.83794659,25,25
9120,3FnaaoR9WXh4eimuKTxQjt8jtwrwopTar3,2,0.0,49.99995636,49.99995636,1,1
9121,3GjDk41NYUwcFH37p5k3PM7p8viq5UdRG8,2,0.0,124.56407277,124.56407277,1,1
9122,3NnTx8muS6oe4SgtM4bkcviEWpR1mLsgF7,2,0.0,1006.00675489,1006.00675489,1,1
9123,33HU3x9rcfRfeRP6vYPJb5PwEog5xdVLU4,5,0.0,1500.00000888,1500.00000888,3,2
9124,3Kjbd8Sm7coW4cQsRxJLPfBKTFiGMe91ym,2,0.0,95.69243888,95.69243888,1,1
9125,3GZtbVHcsz34FSFP5RXeBeSjbw1mLEBXV4,2,0.0,266.14685837,266.14685837,1,1
9126,1DbBPa484Dch8urLQfABRjoPvyoB7fv2Fr,2,0.0,198.890678,198.890678,1,1
9127,3HXWJ5Jzsw58piKHfM9xKXamrhVhtfFKyj,2,0.0,200.0,200.0,1,1
9128,37DYg22Vupq4zDWu8PNX3eM1Xo3Ceff4dV,2,0.0,103.75097685,103.75097685,1,1
9129,3Bhd143fFKGfpDpqr97A7BavHdaAGX63N8,2,0.0,191.55095261,191.55095261,1,1
9130,1Nzj3AfqTx7re3qPtaxVsQziLr6oXi8Tdr,2,0.0,166.56031506,166.56031506,1,1
9131,3P2eoKr3vAeZhJcTzon3VFkv5r7DqSXW9G,56656,32.73898698,213757.7808795,213725.04189252,24,26
9132,36PuzNxyKZtaPqSuwgs5t6v3gThLhiEZkh,2,0.0,1000.0,1000.0,1,1
9133,3GmpCJHFSRhGZSVCdYaJ6hSJ8kKKR5v9YS,3,0.0,65.0,65.0,2,1
9134,3Qa1PBsEWY5vrBGshBzZnUZ1HgAoDdKriY,31,14.7995,2236.76808064,2221.96858064,22,9
9135,35rWEKAeA7YA5rcGTmSiQiNyfH37yZWcDx,2,0.0,119.5506585,119.5506585,1,1
9136,3FBjNU7FvNXd3fLeYBGnfkYai8QsZeSfHn,2,0.0,149.99991036,149.99991036,1,1
9137,3JUisrLwEzLF6oh7qVHEfgHMJxAqjoFDNA,2,0.0,543.1958541,543.1958541,1,1
9138,35u2EiNbevV2RN111RPrJXpqFZSFbB1SLQ,38,0.0,3491.2080161,3491.2080161,20,18
9139,1ASFpMVVrbrzDU8Na3BRcrrxBX8Ltzc15Z,1,324.998905,324.998905,0.0,1,0
9140,3FtCd3SvsrNfa9enofc55v3q9pe5UMeWkq,2,0.0,3510.84549298,3510.84549298,1,1
9141,3BcsKhNJSjDTJYdJjpWnVDfeFbnt2wNktN,2,0.0,147.2578563,147.2578563,1,1
9142,1ALWnD5H1n2FtAQfsfrTtrwskHXjvu4ZTt,2,0.0,179.25975756,179.25975756,1,1
9143,3EcdrRjkYfwsCKjLGsQed6C3decjor7yMn,106,0.005,1629.41111366,1629.40611366,26,24
9144,35HRAQF5w5po74wWkLckxikQrpVqv4p1LF,2,0.0,250.35046816,250.35046816,1,1
9145,15kFinFfEJyAgnAcDjxRxb9svvbpjRaKv1,2,0.0,189.99893895,189.99893895,1,1
9146,3QcC2Wdg5drtZd4fSxC8uA6mPBPZnk651i,12,6.974e-05,624.13000888,624.12993914,6,6
9147,33byF4nd1QcHkiduNgB1vQYKgiPPQTs45F,2,0.0,211.61088969,211.61088969,1,1
9148,3PFjKR165yLprnSUq9CKihoHfQD3aZoHRM,2,0.0,286.11407302,286.11407302,1,1
9149,3NznCf9sJC5tBxC9xkmdcqtda2kHdgS5xZ,3,0.0,198.99847989,198.99847989,2,1
9150,33bdCKPQFfz1FkgiRAaa9kCF9ZvXAZCWH9,2,0.0,129.81082453,129.81082453,1,1
9151,37rr7whrPacWDNg5ifb4Dutgew36n5awxt,2,0.0,195.78557372,195.78557372,1,1
9152,3CnUtJSMXKPfMHJuu5B59rxm6KThV3VM3J,2,0.0,334.92444485,334.92444485,1,1
9153,169Ueu4GKvxg9eztj73Pec9aFm1636i1YH,2,0.0,174.27197065,174.27197065,1,1
9154,3DhLQfJ5sJzqBLcR74naHcdy4FJ5sRzhcC,2,0.0,1758.56790568,1758.56790568,1,1
9155,3CQwUfhUV91rrZjcjcPCxk3Ssd4PamXVMs,2,0.0,469.20307086,469.20307086,1,1
9156,17a9fnAsR9fbdfgGuGd32AKkqZVBkbfcDi,716,73.35844286,14418.10003739,14344.74159453,31,19
9157,1M4P2P8T3kZsHQUkkNUnbWJZDawqU7A1e8,4,0.0,414.92584368,414.92584368,3,1
9158,3QmKjNDqWn5rTSaQQKF3uHZRVKYYJeZS43,2,0.0,1010.64563106,1010.64563106,1,1
9159,1JGigexvMmL42qo5fTpsEHzmVLbZx78CSr,2,0.0,1898.998757,1898.998757,1,1
9160,3D66DSbMMJBmaFJoZSAb42zdreg8nscR6u,1,150.10134293,150.10134293,0.0,1,0
9161,3MZCY3efBPRfMEDyiCQz1Ji1DNie7fNAQH,2,0.0,120.95818233,120.95818233,1,1
9162,3MjzJqAYKNAVMZNCC3AhnxJKNuURkRWj24,2,0.0,159.06030185,159.06030185,1,1
9163,1CZi9BSKHXqeJCPqsmDgGFUEPuGEJFh5Ex,2,0.0,404.30756244,404.30756244,1,1
9164,13AMzjMdQ6jqUWoLvVenNTxzvpMTgDXixM,2,0.0,77.57665706,77.57665706,1,1
9165,3Kacm1q7PLiwLHWCViRJ5NY4mv2w6ZBmQa,2,0.0,503.75117078,503.75117078,1,1
9166,3A8zU5RfPEZdXoiN8MEhBrUvd7H4JMXGfU,2,0.0,1099.98922966,1099.98922966,1,1
9167,3EfVUoRj4MXaRbKGSFjRPHzEfvDQBv7zna,2,0.0,155.36347101,155.36347101,1,1
9168,3DoAB3vnMfcY68ryesDfqYzpcs3aH5tGsv,44,0.0,459.05790751,459.05790751,22,22
9169,1M577Xppg37JbPoHXssjL3YMjJCPCmPHds,2,0.0,147.49999045,147.49999045,1,1
9170,1Da1xPb8ZRPxd9jiqJgw67hqYuQ9sJocGA,2,0.0,59.55492316,59.55492316,1,1
9171,1LeszHeHc2qKQdarqJAxJFMkXp85JAdk2k,3,0.0,76.99602945,76.99602945,2,1
9172,3QszrgL4rUa6YLwiDmaDZFBEErikZJmzC6,4,0.0,586.0,586.0,2,2
9173,3JAxNgL5FsHoHhzxWRdh32h9XtqGpXKER6,2,0.0,402.42636769,402.42636769,1,1
9174,1JsTVgGoa1YBpVvLLWyvk8WDpCtqrKY82A,2,0.0,249.999235,249.999235,1,1
9175,3KZeJdpDm7B6rUTowb76cFh5KDibvTxA6R,2,0.0,906.65027522,906.65027522,1,1
9176,3QVxwYRwMaEuTSMQzftmoWiY59G8nen9mE,2,0.0,118.11170117,118.11170117,1,1
9177,1MTfcKMDqaFeDJfeyXPyVLfzjPN1Zf8ivS,2,0.0,99.99965569,99.99965569,1,1
9178,12dpFDQNmiitZqfiTKg1JyFC1NZ42E1vf4,209,0.0,2660.39234556,2660.39234556,25,25
9179,3GxNCZMQXTcevWeUt9JwCTJR4Xs2DQpb8J,2,0.0,149.14652288,149.14652288,1,1
9180,14Z7UDPur9gGmzdfXUtvKosCehAbr5Z3UL,2,0.0,132.0,132.0,1,1
9181,374tx7ys2Kitboc9D2oV5zBdifdq2MJNMi,2,0.0,186.88585682,186.88585682,1,1
9182,39RTVWaT8nGmZtUv225rWvGkWDYZeyuu5t,2,0.0,246.00273375,246.00273375,1,1
9183,3ERYpK77yTMXxQHfwiYd9o46E6Cbuhcx1h,2,0.0,306.67959846,306.67959846,1,1
9184,39bxhYzkXTxZv9fxGmY4YrYNra7AWmEFH3,2,0.0,450.0099512,450.0099512,1,1
9185,1G4yogrAJDZSXDUUv2EqKanG58dMDsv9XJ,2,0.0,104.32861305,104.32861305,1,1
9186,16jyGv2h2GRJw1SLVRoKLwWRAT4qQC9gGT,2,0.0,77.82461407,77.82461407,1,1
9187,3BnQYWDPqRyvuAxT5TePaXWE9BjXU2YXRH,3,8.88e-06,200.39927384,200.39926496,2,1
9188,3DVg5W7kZedhPtYDgcDbKJdRaZmyX498Jh,2,0.0,795.99958892,795.99958892,1,1
9189,31nJ7m2wZtbE8ZQrWrb2NDfVyrXTURQzHT,2,0.0,909.20659145,909.20659145,1,1
9190,1JUPgwfZRtNyao8BsbfoNXoRud9QTiwDea,2,0.0,80.99999328,80.99999328,1,1
9191,16aqZb1Sxqt6hJXy9aKd1LUcUtLNEGj4uW,2,0.0,366.10840102,366.10840102,1,1
9192,3Bwv1L2JYr5oG96uSv7Uk5U1JjQBJ3HGMt,2,0.0,251.38496389,251.38496389,1,1
9193,1LASzkcCLGWxPyt2TACS5RH376PFRfNxdi,2,0.0,2661.53497055,2661.53497055,1,1
9194,3JJYoUecuxcF2C257UcGwsD5PUyheAertT,2,0.0,311.83221477,311.83221477,1,1
9195,3Emio25kL577LtTuLdiPjc1wzHE9mC9BJm,2,0.0,1221.12963268,1221.12963268,1,1
9196,392hznPr3D1s8X8kyFjPQ1V4JUjjbhWM3S,2,0.0,1989.99990484,1989.99990484,1,1
9197,1NWLxgYXjFcc616BZL5KfGfbCLEYGrygNg,195,0.0,1450.6075301,1450.6075301,24,26
9198,3PR8CX2sSLwiMLcqipQQjjTy8yb46PYRPc,2,0.0,90.29215449,90.29215449,1,1
9199,3FiksScE2hNTDsdgHLDogdgWTbiQNqHc5r,2,0.0,102.60033397,102.60033397,1,1
9200,18J26794euNMDnLsWu1WCoaJuZkXZ5mUJa,2,0.0,240.65568685,240.65568685,1,1
9201,1BiLwt35zub1skTQcLk6iPtVrBfwkuFRW2,28,0.0,68.9628368,68.9628368,14,14
9202,1FsvbYxvRchEuojnCqytPPJVrcGdUWZDZs,237,16.38095849,9175.94160642,9159.56064793,24,26
9203,38MbsBzhUTbGvRfc4JVaomZgsv66o2L2PH,2,0.0,212.63323114,212.63323114,1,1
9204,3Pt7wCszUHsXTXCu851HmsJBh2Lbg7bPnu,2,0.0,203.8607993,203.8607993,1,1
9205,1QAXJjMWhT5Wa3jmmYqdSo2vtjTs8EmNVG,2,0.0,359.50378659,359.50378659,1,1
9206,38py4V6gggYDsVY4GaEjDX1Mdd1R4ffCGX,2,0.0,100.98765457,100.98765457,1,1
9207,3NTVLhFinnWiCKvxyKoLkwjirWefT4gAuG,2,0.0,89.71680202,89.71680202,1,1
9208,1NmSvdgHWhxVuHzL9ACugXJ4WEDk7SqiNS,2,0.0,216.13546061,216.13546061,1,1
9209,1MbSNzuS929XHC6GKHCt47KABgGQujD1D1,2,0.0,298.34410327,298.34410327,1,1
9210,37nNpv1BDRvGeBsbHAUY553Va9b1KFWvSM,2,0.0,289.49963636,289.49963636,1,1
9211,166sx1L6ecLWcMjkAM3omjfVkS8VxSyRY7,2,0.0,378.66011771,378.66011771,1,1
9212,3DxdZtU3Xoxr72LKa26dqqifKxkHLRyLvR,2,0.0,148.6756353,148.6756353,1,1
9213,39n5tWQhMUMCnk4GaZGj5FMBcvBeBh8NC3,2,0.0,215.92078594,215.92078594,1,1
9214,3LmHC6z8ZqXeJkLWUnTHK2m8m2B7XvUYBs,2,0.0,148.59245587,148.59245587,1,1
9215,34zywvjvTbHZ82due9SZut6t25y7CJX4JE,68,4.70001554,11149.48485049,11144.78483495,35,15
9216,3BscwbKLje3iAS9WJmk5FoU1Xp7ms7aExn,2,0.0,105.59229447,105.59229447,1,1
9217,3BJsjdtqfRLqhDLjVj2fQNKrWug7vWbseB,1,376.21728258,376.21728258,0.0,1,0
9218,3PttRpTKj2d4NfqwpWBKtTeDRkUoTh2azs,2,0.0,101.38872084,101.38872084,1,1
9219,1KLnX2JqbxgfbLYxwKwm7NuibSipAuvTUT,2,0.0,152.87782598,152.87782598,1,1
9220,3GHhtM1GK32hPcHs5Httgnyr5Arr7h3UwS,2,0.0,179.79652213,179.79652213,1,1
9221,1NWgHksgfMNVtxtiWM3LMsHGUsMhAETzRt,2,0.0,96.43147253,96.43147253,1,1
9222,14Wrq6VcaSfEfXKqKRFgP4mVoHse2waTgW,2,0.0,264.73520689,264.73520689,1,1
9223,12gtGwSkmPFmGP2XXaRUE7ooatkfHuckhs,2,0.0,186.64121257,186.64121257,1,1
9224,3NBhwxBRvMPm5FaQdyZdHCXMnXix4k9YqN,2,0.0,132.75810085,132.75810085,1,1
9225,31opQntEKj39TbB9vFBUm2jE1vdAZrJDi7,2,0.0,97.42606989,97.42606989,1,1
9226,3AroQKLQ37BKWjSAHiFAoUZNSKCAcsLV7y,2,0.0,230.83887338,230.83887338,1,1
9227,365ScX1VhzYX6xpTcKtYrYDpp8ZFthBNyR,2,0.0,83.99996282,83.99996282,1,1
9228,1yPHf1RsctqpKmdMZtpb19YJ1i3MJAZr2,2,0.0,176.80139914,176.80139914,1,1
9229,3GYaTPsasn5jnaYUWgZYnGUj6StnERxMfZ,2,0.0,77.03516575,77.03516575,1,1
9230,3Gns6E2Cw2ihHVxzZfREDGZwe7qdyAHM7G,2,0.0,214.48069504,214.48069504,1,1
9231,3G49Kt8QpLGb4HzVuzs41TWaq1DYXs9o6U,2,0.0,89.91823559,89.91823559,1,1
9232,3HFtdgFB17oebW7dMtnDJ2SnX3TY2TooQh,2,0.0,162.5240645,162.5240645,1,1
9233,19yNGgFJLG4z4f663YQ1BS8ND3uJNBzqc3,2,0.0,214.31415934,214.31415934,1,1
9234,36SPoUwfKvg14RRVGxywPsLGPx796znzA4,10,0.0,372.998,372.998,5,5
9235,3HpQozfTzoXAsHf87m2mwJXUQ14LVtLgK4,57004,5.71118648,182362.39403293,182356.68284645,27,23
9236,35PNbntoiBbkBAsgVe2KG5AJH89opyZ9aG,2,0.0,619.99962627,619.99962627,1,1
9237,3M1XfsYNPZ7pynpQ1vZfHUKML53W9AKpjh,2,0.0,1014.35079128,1014.35079128,1,1
9238,3491Z3Buj5uxW89qF5A5i8CEZ4JJXN3UoH,2,0.0,215.96374971,215.96374971,1,1
9239,12fisyeD4qDXjbcst32M7FByd3X8n8NrWj,5,2.109e-05,5000.00575844,5000.00573735,4,1
9240,366NYFCeRB2Ns7ohprnUwKV2mia4abSoNQ,2,0.0,98.46938105,98.46938105,1,1
9241,3M8VqG2QNxJM9hu7dPWBFARyqwgtWsNbwu,2,0.0,93.709985,93.709985,1,1
9242,3CLavsSKWBxkxWcjBsjWcmAAb9BbdAGc3r,2,0.0,364.55388937,364.55388937,1,1
9243,3DQkpf51M2BCYHN3hhpR5BLMA7Q5Zn75Br,2,0.0,123.14456947,123.14456947,1,1
9244,3ApAtGkBqVvRpH4FQBGzTvvevxqG7BrtKd,1,150.63626192,150.63626192,0.0,1,0
9245,32kJSUtoSXSngYFgWeUFeDuMrvuAguLz1A,2,0.0,159.82921397,159.82921397,1,1
9246,14w8kZigznnUWKXHgfCccLVxm4zm2sHWaF,237,10.00128265,1728.13498075,1718.1336981,24,26
9247,18wwPWBVgdP8EU2sYxzJ2gQTfaYj8HeaCm,604,0.0,19800.7038864,19800.7038864,25,25
9248,3GBAcdzPmDMuAebQVx679oPYjVJ7BZbQJ4,2,0.0,45.5179166,45.5179166,1,1
9249,14FTgaxYqAHyGZ1TN8hN88S7v2DpE9skpL,2,0.0,330.0,330.0,1,1
9250,3FCio6vAS9oSvdU8aW6fuvFgn526booMAa,2,0.0,134.35162605,134.35162605,1,1
9251,3GrBHYiY1Gj5qN9G3tUmQ9Jer5jD5uh4WG,2,0.0,254.77709556,254.77709556,1,1
9252,3Dn9Eipc3LpsMTwo6gE4xnGZrhDpPZBFMS,2,0.0,399.99997082,399.99997082,1,1
9253,3LrLWTSdd69oZVVQ6dtWaAAaBLn7N3rRjz,56400,2.54340108,171468.62378706,171466.08038598,26,24
9254,36cqbGU2xXBUHsfSVUirhkF5ed2JnPRmTG,2,0.0,133.73828606,133.73828606,1,1
9255,1gvH7pGPrEBNjqmwYS8UDhjFQkyqkKCLE,40,8000.0,8000.0,0.0,40,0
9256,33Md27UXrZAcHQ8qUiwinLPmkdrArDDDzd,2,0.0,84.3621,84.3621,1,1
9257,3LFShSHHxozFPCpEN3Us5K7oBWgK8Zhahf,2,0.0,235.05994616,235.05994616,1,1
9258,37fJ83TzzRV8LVvSe4xFaK1SUG4zjS7zd9,2,0.0,359.83831928,359.83831928,1,1
9259,3MuZVtgmGaXgnNxuPs8ZZqa22D7mHukhUE,2,0.0,89.40594024,89.40594024,1,1
9260,3GxsdggKGKwPy458N7wUsDpL2Xz9zmT39y,37,139.73854249,520.57320668,380.83466419,17,20
9261,1F9R8ahcRA3UHggKUjreDnfTuEarY75Pug,2,0.0,140.84854318,140.84854318,1,1
9262,34rjjKcQCmsQdVNEJTZwytdyjJUHrsQU1N,2,0.0,89.7996168,89.7996168,1,1
9263,3J2DEu9D1vhsaaZNBhsTceYwqfqNZE6nsL,2,0.0,200.0,200.0,1,1
9264,3JKv2VNiXh5gt5RtZBa9pa4HQZANCswYr5,2,0.0,143.8886953,143.8886953,1,1
9265,35Fgsrp5Kf9fVFcKy8rLikMYyGaKokbFVc,2,0.0,30.0,30.0,1,1
9266,13sut4KYYLFkDSfCCGqzFkgVyCnTuNQhkf,2,0.0,103.182,103.182,1,1
9267,3ECSYEaz7SL2D8nrCHZbwQ9s5kktcNWY4v,2,0.0,157.63573377,157.63573377,1,1
9268,1MRgiLNhrHSMdUHbF5pkax2rQVW99MwJDp,2,0.0,303.75410636,303.75410636,1,1
9269,39kQ5sdw1C7Zrrv7qcPsCJSP8KhpXAsEVs,2,0.0,104.61663061,104.61663061,1,1
9270,3NxNRKwuyzBZhnVDAJCHkzBCKePkULHesk,2,0.0,359.49827241,359.49827241,1,1
9271,1PoocWq1xRtGrHuSEzqNBm5hWQhHtEFEcr,2,0.0,148.7732003,148.7732003,1,1
9272,1Fn5cZb9AhWhE2VH1TEA8tUTa8ckAP4uGp,38,0.0,3677.57,3677.57,19,19
9273,3P478K7Wwom2wB6b8zAdNAzT7XzSAZ49h6,2,0.0,1354.36756606,1354.36756606,1,1
9274,155bRfxxTdoigKZJ1RUzM9WDeHrXMFVRjt,2,0.0,270.56503471,270.56503471,1,1
9275,19YHaCL8MRw8buE3ey74JysV35t9JDALeU,6,0.0,500.00001554,500.00001554,5,1
9276,3D3oM5YvwHJ5hSF2iyN9JNkcrCnzvb573Z,2,0.0,128.90491942,128.90491942,1,1
9277,3L9Xw2xbmFA9NnEG7aKpYBBsELxVkEcbKw,2,0.0,134.08948602,134.08948602,1,1
9278,36GPLp61mBPebBXDzXiYyr1FZm9q8Zfsxb,2,0.0,250.26135262,250.26135262,1,1
9279,1C7u4Zqu6ZZRsiKsFMYVDvNLfCwsGrbeTq,40,8000.0,8000.0,0.0,40,0
9280,3DL49fZc3tdgeEjkrWr6ghK9iJ3bfiZtqY,2,0.0,130.21249195,130.21249195,1,1
9281,32Zbz7ifbLAyyxJNHzQri7eYGhdck9dkZj,2,0.0,238.26601369,238.26601369,1,1
9282,32w594uQzWdfDwxbk1RGAE3TwB718aUTBh,2,0.0,102.81823779,102.81823779,1,1
9283,3QtXL8uwH6rTcXmcCeSGsW1pww88o86bge,2,0.0,287.90408471,287.90408471,1,1
9284,19UENSvRQGXmyo2a3ccNtBbUxoWPADpGoZ,2,0.0,677.16439979,677.16439979,1,1
9285,3D5Ro2jDxJtsXcueHQ9XppaWGdqcEDbUfU,2,0.0,185.71896229,185.71896229,1,1
9286,3GE7YDJ1sBWkLctk1AzZ4nriMwUu5yYkbQ,2,0.0,858.99943475,858.99943475,1,1
9287,3HYcgnUfZ6jM5mic32uA35L3kZscu6Fw5C,15,0.0,243.19102149,243.19102149,10,5
9288,32pv8Yoks68FBSChtb8MnDXwpMkddiZjBc,2,0.0,1300.14328752,1300.14328752,1,1
9289,157afb7TTW5CcPr6jUgUDq9MdFWffpTcMe,2,0.0,563.04625949,563.04625949,1,1
9290,3B8RGtsTRuuSREuJUCmJNkRTN9EAv6GZpu,2,0.0,392.02772484,392.02772484,1,1
9291,3KfwEFFhsYfr6d4t9TFFcSkk3f8rA38a7h,2,0.0,199.49776216,199.49776216,1,1
9292,18MpwGyUPXgasMpNyxpJCmVEsL43ewngSC,2,0.0,128.93056044,128.93056044,1,1
9293,37kXNNgW1SFQ6qzEU9Xc83hT7oajJYEAiL,2,0.0,267.29146098,267.29146098,1,1
9294,3HCPtsaTXAzdE3p3DSZitmny4F6L8MKZ9Y,2,0.0,134.24692503,134.24692503,1,1
9295,1Q6R3Rk23SgkyByfxX5pT1k3rTU1mZfgZ9,2,0.0,212.46779051,212.46779051,1,1
9296,3QehEc9kj4DgKrP1fYAccLg9RgAKAK6XuX,8,0.0,3400.0,3400.0,4,4
9297,3Q2DQVAh2cE5kMoRb5CWTTTriBvr8ENjFu,2,0.0,321.49004438,321.49004438,1,1
9298,15ctAhvcaNQNAF7QQiT1Kx8bG7whzApvhX,2,0.0,215.0746198,215.0746198,1,1
9299,3MFbiZPP4d9U63P8fufErXdZo95w89kSmg,2,0.0,130.71,130.71,1,1
9300,38xJJevH6LRm2UobR85zYmumnwLTcGwpno,4,0.0,414.12329255,414.12329255,2,2
9301,36zMv6j5NLJtK3Nfjs6VBgV8ZtysEAf9qG,2,0.0,439.99974295,439.99974295,1,1
9302,3FVyUJVnvsr9WfAq3fZ817LyEeCptCD1y1,2,0.0,205.51892054,205.51892054,1,1
9303,3EznHH75TVrpuyKbayMaDpZ9AYgxrAeUg6,2,0.0,208.26870973,208.26870973,1,1
9304,1AR5ULNZb6w73D194hhP1xrrcBL3qoVmEV,2,0.0,302.65003,302.65003,1,1
